,Reaction Products,Counts,Frequency [%]
1979,n+n+p+p+p+B10+Al27,1,0.001
1980,n+n+p+p+He4+He4+He4+C12+N14,1,0.001
1981,n+n+C12+C12+C12+Al26,1,0.001
1982,n+n+p+p+p+p+p+D2+He4+He4+C12+C12,1,0.001
1983,n+n+n+p+D2+T3+Be7+C12,1,0.001
1984,n+n+p+p+p+He4+C12+O19,1,0.001
1985,n+n+n+n+D2+B7+C12,1,0.001
1986,p+p+p+He6+Li6+C12+C12+C12,1,0.001
1987,pi-+n+p+He4+Li6+O16,1,0.001
1988,n+n+n+p+p+p+p+Ne22,1,0.001
1989,n+p+p+D2+D2+He4+He4,1,0.001
1990,pi-+n+p+p+D2+He4+He4+C12+C13,1,0.001
1991,pi-+n+n+n+D2+C8,1,0.001
1992,pi-+n+p+p+p+p+D2+He4+He4,1,0.001
1993,pi++n+p+p+He4+He7,1,0.001
1994,p+D2+B11+C13,1,0.001
1995,n+n+n+n+n+p+p+p+D2+D2+D2+He4+He4+Li6,1,0.001
1996,n+p+C12+C12+C12+C12,1,0.001
1997,n+n+n+n+n+p+p+p+D2+He4+He4+B10+C12,1,0.001
1998,pi-+n+n+n+n+n+p+p+p+p+p+D2+He4+He4+He4+He4,1,0.001
1999,pi++n+n+D2+He3+He6,1,0.001
2000,n+n+n+n+n+n+p+p+p+p+He3+C12+C12,1,0.001
2001,n+p+T3+He3+He6,1,0.001
2002,pi-+pi++n+n+n+p+p+He4+He4+C12,1,0.001
2003,pi++n+n+n+p+D2+Li7+C12,1,0.001
2004,n+n+n+n+n+n+p+p+p+p+p+p+D2+He4+He4+Li7,1,0.001
2005,n+n+n+p+p+He4+He4+C12+C12+Al27,1,0.001
2006,pi++n+n+n+p+Be9+C13,1,0.001
2007,n+n+n+n+n+p+p+p+p+p+He4+C12+Al27+Al27,1,0.001
2008,n+n+p+T3+Li6+O16,1,0.001
2009,n+p+p+p+p+p+C12+C12+C12+C12+C12+Al27,1,0.001
2010,p+D2+B14+C11,1,0.001
2011,n+n+n+n+n+n+n+p+p+p+p+p+D2+N14,1,0.001
2012,n+n+n+D2+He4+Be7+C12,1,0.001
2013,n+n+n+p+p+p+p+p+p+D2+T3+He6+Li8,1,0.001
2014,pi++n+p+p+Be11,1,0.001
2015,n+n+n+n+n+p+He4+He4+He4+C10,1,0.001
2016,pi-+n+p+T3+He3+Li6,1,0.001
2017,n+n+n+p+C12+C12+Al25,1,0.001
2018,pi-+n+n+n+n+n+p+p+p+p+He3+O16,1,0.001
2019,n+n+n+p+p+T3+He3+He3+C12,1,0.001
2020,n+n+n+n+p+p+He4+He4+He4+He4+Be7,1,0.001
2021,n+n+p+p+p+p+T3+H4+C12,1,0.001
2022,pi-+n+n+n+n+p+p+p+He3+He4,1,0.001
2023,pi-+p+p+p+B12,1,0.001
2024,n+n+n+p+p+Li6+Li7+B10,1,0.001
2025,n+n+n+p+p+He4+C12+F19,1,0.001
2026,p+p+p+C12+C12+C12+C12+Al27,1,0.001
2027,n+n+p+p+D2+D2+T3+He4+C13,1,0.001
2028,n+n+n+n+p+p+p+D2+He4+C12+Al27,1,0.001
2029,n+p+p+p+He3+He7,1,0.001
2030,pi-+n+n+n+n+n+p+p+p+p+p+He4,1,0.001
2031,pi++n+n+p+p+D2+He8,1,0.001
2032,n+n+n+p+p+p+T3+He4+C13,1,0.001
2033,pi-+n+n+p+p+p+Li6+O17,1,0.001
2034,p+p+p+p+p+p+C12+C12+Al27,1,0.001
2035,p+p+p+p+C12+C12+Al27+Al27,1,0.001
2036,n+n+He3+He4+He4+C12+Al27,1,0.001
2037,pi-+n+p+p+He4+Li7+N14,1,0.001
2038,n+n+p+p+p+p+Li8+C12+C12+C12,1,0.001
2039,n+n+p+B10+C12+C13,1,0.001
2040,n+D2+T3+He3+He4+C12,1,0.001
2041,pi-+n+p+He4+C12+Na22,1,0.001
2042,n+n+n+p+p+p+p+He6+Al27,1,0.001
2043,n+p+p+He6+Li6,1,0.001
2044,n+n+n+n+n+n+p+p+p+p+He3+He4+B11,1,0.001
2045,pi-+n+n+p+D2+D2+D2+Li4,1,0.001
2046,n+n+n+p+p+D2+T3+He3+C12+Al27,1,0.001
2047,n+n+n+n+n+p+p+p+p+D2+T3+N14,1,0.001
2048,n+p+p+p+Be10+C13,1,0.001
2049,n+n+p+D2+He4+He4+C12+C12+C12+C12+C12+C12+C12,1,0.001
2050,n+n+n+n+p+p+p+p+D2+T3+T3+He4+He4+He4,1,0.001
2051,pi-+pi-+n+p+C12+N11,1,0.001
2052,n+n+n+p+p+p+p+T3+He4+C12+C12+C14,1,0.001
2053,n+n+n+n+p+p+Li6+C12+O16,1,0.001
2054,n+n+D2+D2+He4+Li6+C12,1,0.001
2055,n+C12+C12+C13,1,0.001
2056,n+n+n+n+n+p+p+p+p+D2+D2+T3+He4+He4+He4,1,0.001
2057,n+n+n+p+D2+He4+He4+He4+B10,1,0.001
2058,pi-+n+n+n+p+p+p+p+p+F20,1,0.001
2059,pi++n+n+n+n+p+p+p+Li7+C12,1,0.001
2060,p+He3+Li10+C12,1,0.001
2061,n+p+He4+C12+Na23,1,0.001
2062,pi-+n+n+n+p+p+He4+He4+He4+C11,1,0.001
2063,n+n+n+n+n+C8+C12,1,0.001
2064,n+n+C12+C12+C12,1,0.001
2065,pi++n+n+p+T3+He4+He4,1,0.001
2066,n+n+n+n+n+p+p+p+p+He4+C13,1,0.001
2067,n+p+p+p+p+C12+C12+C12+Al27,1,0.001
2068,pi++n+n+He4+Li7+C13,1,0.001
2069,p+p+p+Be12,1,0.001
2070,n+n+p+B11+C12+N14,1,0.001
2071,n+p+p+T3+T3+He4+C12+C12+C12,1,0.001
2072,pi++n+n+n+n+n+n+n+n+p+p+p+p+p,1,0.001
2073,p+p+p+p+D2+C12+C12,1,0.001
2074,n+n+p+p+He4+Be7+C12,1,0.001
2075,n+n+p+p+p+T3+He3+He4,1,0.001
2076,n+n+n+p+He4+C13+Ne20,1,0.001
2077,pi-+p+p+B11+Al27,1,0.001
2078,n+p+p+B11+C12+C12+C12+C13,1,0.001
2079,pi-+n+n+n+p+p+p+He4+C12+F18,1,0.001
2080,n+C12+C13,1,0.001
2081,n+n+p+p+D2+B11+C12,1,0.001
2082,n+n+p+D2+He4+He4+Al27+Al27,1,0.001
2083,n+n+n+n+p+p+p+p+p+He3+He4,1,0.001
2084,n+p+D2+He4+Li6+C12+Al27,1,0.001
2085,pi++n+n+B11+C12+C12+C12,1,0.001
2086,n+n+p+p+p+Be9+C12+N15,1,0.001
2087,n+n+p+p+He4+C12+F20,1,0.001
2088,pi-+n+n+p+p+He4+He4+Li6+B10,1,0.001
2089,n+n+p+p+C11+C13,1,0.001
2090,n+n+n+He4+Li6+O15,1,0.001
2091,n+p+p+p+C12+C12+C12+Mg26,1,0.001
2092,pi++n+n+p+p+He4+He6,1,0.001
2093,n+p+D2+Be9+Al27,1,0.001
2094,pi-+p+D2+Mg25,1,0.001
2095,n+n+n+p+p+He4+He4+He4+He4+Li7,1,0.001
2096,n+n+n+n+p+p+p+D2+D2+He3+C12,1,0.001
2097,n+n+p+D2+T3+He4+He4+He4+He4+He4,1,0.001
2098,pi-+n+n+p+He4+B7,1,0.001
2099,n+T3+He3+Li6+C12,1,0.001
2100,p+p+p+B12,1,0.001
2101,pi-+pi++n+n+C11+C12,1,0.001
2102,pi-+n+n+n+p+p+p+D2+Be6+C12,1,0.001
2103,pi-+n+p+D2+T3+Be6,1,0.001
2104,n+n+D2+D2+Li6+O16,1,0.001
2105,n+n+n+n+p+p+p+D2+D2+Be7+B11+C12,1,0.001
2106,n+n+n+n+p+p+D2+D2+He3+C12+C12,1,0.001
2107,pi++n+n+He4+Li7+C12+C12,1,0.001
2108,pi-+n+n+n+n+p+p+p+p+D2+D2+He4+C12,1,0.001
2109,p+He4+Na24,1,0.001
2110,pi++n+p+p+p+Li10,1,0.001
2111,n+n+n+n+p+p+p+p+Be9+B11+C12+C12,1,0.001
2112,pi-+n+p+He3+He4+He4+C12+Al27,1,0.001
2113,n+n+n+n+n+n+p+p+p+p+He4+He4+He4+Li6+C12,1,0.001
2114,n+p+p+He4+Li7+C12+C12+C13,1,0.001
2115,pi++n+n+n+n+p+p+p+T3+T3+C12,1,0.001
2116,pi-+n+n+p+p+He3+Na22,1,0.001
2117,n+n+n+n+n+n+p+p+p+He3+He4+C12,1,0.001
2118,pi-+n+n+p+C11+C12,1,0.001
2119,D2+C12+C12+C12+Al27,1,0.001
2120,n+n+p+p+B11+C13,1,0.001
2121,n+n+D2+T3+He3+He4,1,0.001
2122,n+n+n+n+n+p+p+p+He3+He3+Al27,1,0.001
2123,n+p+p+p+D2+He7+Al27,1,0.001
2124,n+n+n+n+n+p+p+p+Be6,1,0.001
2125,n+n+n+n+n+n+p+p+p+p+p+O17,1,0.001
2126,pi-+n+p+p+He4+Be9+C12,1,0.001
2127,n+D2+T3+Be7,1,0.001
2128,pi-+n+n+p+p+p+p+D2+F20,1,0.001
2129,n+n+p+D2+He4+Li6+C12+C13,1,0.001
2130,pi++n+n+n+n+p+p+p+Li7+C12+C14,1,0.001
2131,n+n+n+n+p+p+p+D2+D2+T3,1,0.001
2132,n+n+n+n+p+p+C9,1,0.001
2133,n+n+n+n+n+p+p+He3+F18,1,0.001
2134,n+n+p+D2+D2+Be7+C12,1,0.001
2135,n+n+n+n+p+Be7+C12+O16,1,0.001
2136,n+n+n+n+p+p+p+p+p+D2+D2+T3+C12,1,0.001
2137,n+p+p+p+He3+Li8+C12,1,0.001
2138,n+n+n+n+n+p+p+D2+D2+D2+He4+C11,1,0.001
2139,p+p+p+p+He9+C12+C12,1,0.001
2140,n+n+n+p+p+p+D2+D2+F19,1,0.001
2141,n+n+n+n+p+p+D2+He4+He4+C12+C12,1,0.001
2142,pi++n+n+n+p+p+p+p+He7,1,0.001
2143,pi-+n+n+p+D2+D2+Na21,1,0.001
2144,n+n+n+n+n+n+p+p+p+p+D2+D2+D2+He4+He4+He4,1,0.001
2145,n+n+p+p+D2+Li8,1,0.001
2146,n+p+p+p+p+He4+He4+He4+C12+C12,1,0.001
2147,n+p+p+D2+Na24,1,0.001
2148,n+n+n+n+p+p+D2+Li6+C12,1,0.001
2149,n+n+n+n+n+p+p+p+D2+D2+He3+He4+Be9,1,0.001
2150,p+p+C12+C12+C12+C12+C12,1,0.001
2151,n+n+p+p+T3+Li6+Al27,1,0.001
2152,pi-+n+n+n+n+p+p+p+p+p+He4+Al27,1,0.001
2153,pi-+n+n+n+n+p+p+p+p+He3+He4+He4+Be9+C12+C12,1,0.001
2154,n+n+n+p+p+p+p+p+He4+He4+C12+C12,1,0.001
2155,pi-+n+p+D2+He3+Li6,1,0.001
2156,pi-+n+n+n+p+p+p+p+T3+C12+F18,1,0.001
2157,pi++n+B12+C12,1,0.001
2158,n+D2+D2+He4+He4+Al27+Al27,1,0.001
2159,n+n+n+n+p+p+p+He4+C12+O17,1,0.001
2160,pi-+n+p+p+p+D2+Li7+C12+C12,1,0.001
2161,pi-+n+p+p+p+T3+He4+O17,1,0.001
2162,pi-+n+p+p+D2+He4+He4+Al27,1,0.001
2163,pi-+n+n+n+p+p+p+D2+D2+He4,1,0.001
2164,n+p+D2+T3+T3+He3,1,0.001
2165,n+n+p+T3+He4+Li4+C12+C12+C12,1,0.001
2166,pi++n+n+n+n+p+D2+D2+He4+C12+C12,1,0.001
2167,pi-+n+p+p+p+D2+He4+He4+C12+C12,1,0.001
2168,n+n+n+n+n+n+n+n+p+p+p+p+p+p+D2+C12,1,0.001
2169,n+n+n+n+p+p+D2+T3+He3,1,0.001
2170,n+n+n+D2+D2+He3+He3+C12,1,0.001
2171,pi++n+n+n+n+p+p+He4+Be9+Be9,1,0.001
2172,pi-+n+n+p+p+D2+He4+He4+He4+B10,1,0.001
2173,n+n+n+p+p+D2+D2+Be9+B10,1,0.001
2174,pi++n+n+n+p+B10+C12+C12,1,0.001
2175,n+n+n+n+n+p+p+p+p+D2+He4+He4+Be9,1,0.001
2176,n+n+n+n+p+p+T3+Li4+C12,1,0.001
2177,pi-+n+n+p+p+He3+Ne21,1,0.001
2178,D2+T3+He4+He4,1,0.001
2179,p+D2+D2+Be9,1,0.001
2180,n+n+n+n+p+p+p+Be7+C12+C12,1,0.001
2181,n+n+n+n+n+n+n+p+p+p+p+p+p+p+T3+T3+He4+He4,1,0.001
2182,n+n+n+He3+He4+Li6+C12+C12,1,0.001
2183,n+n+n+p+T3+He3+He3+Al27,1,0.001
2184,p+Li6+Li7+C12,1,0.001
2185,pi++n+n+n+p+D2+He4+He4+C12,1,0.001
2186,n+n+p+p+D2+T3+He4+He4+C12,1,0.001
2187,n+n+n+n+C9+Al27,1,0.001
2188,pi++n+n+C12+C12+C12,1,0.001
2189,n+n+n+p+p+D2+B10+C12,1,0.001
2190,pi-+p+p+p+p+Be10,1,0.001
2191,pi++n+n+p+p+p+Ne24,1,0.001
2192,pi++n+n+B12,1,0.001
2193,pi++n+n+n+p+p+D2+T3+He4+Al27,1,0.001
2194,n+n+n+p+p+D2+T3+He4+C12+N14,1,0.001
2195,n+n+n+p+D2+Be7+Al27,1,0.001
2196,n+n+n+n+p+p+C11+C12,1,0.001
2197,p+p+p+C12+C12+C12+C12+C12+C12+C12,1,0.001
2198,n+p+p+p+p+D2+H6,1,0.001
2199,n+n+n+n+n+n+p+p+p+p+D2+D2+He4+He4+Li6,1,0.001
2200,n+n+p+p+He4+He6+C12+C12,1,0.001
2201,n+p+p+C12+C12+Mg26,1,0.001
2202,pi++n+p+T3+H4+He4,1,0.001
2203,n+n+n+He3+He4+He4+N14,1,0.001
2204,n+n+n+n+p+p+p+p+D2+D2+D2+C12+C14,1,0.001
2205,pi++n+n+n+n+n+p+He4+He4+C12,1,0.001
2206,pi-+n+n+n+n+p+p+p+p+He3+He3,1,0.001
2207,n+n+n+n+p+p+p+Li6+Al27,1,0.001
2208,p+D2+D2+Li8,1,0.001
2209,n+p+p+p+p+p+He4+He6+C12,1,0.001
2210,n+n+p+D2+Li6+C12+O17,1,0.001
2211,n+n+n+n+n+p+p+He3+Li6+C12,1,0.001
2212,pi++n+n+p+p+D2+T3+H4,1,0.001
2213,pi-+n+n+p+p+p+p+Ne22,1,0.001
2214,p+p+p+p+p+p+p+Al27,1,0.001
2215,pi-+n+p+p+B11+C12,1,0.001
2216,pi++n+n+p+B11+C12+C12,1,0.001
2217,n+n+p+p+D2+He4+He4+Li7+Li7,1,0.001
2218,n+n+n+p+p+T3+Be7+C13,1,0.001
2219,n+n+n+n+n+p+p+p+p+He4+C12+N15+Al27,1,0.001
2220,n+n+p+p+D2+D2+T3+He3,1,0.001
2221,pi++n+n+n+n+p+p+p+He4+He4,1,0.001
2222,n+p+p+D2+T3+T3+He3,1,0.001
2223,n+n+n+n+n+p+p+p+D2+Li6+C12,1,0.001
2224,n+n+p+p+p+D2+D2+D2+T3,1,0.001
2225,n+n+p+p+p+D2+T3+He4+C12+C12+C12,1,0.001
2226,n+n+n+n+p+p+p+p+p+H4+C12,1,0.001
2227,n+n+p+p+D2+Li7+C12+C12,1,0.001
2228,pi++n+n+n+n+n+p+Be7+C12,1,0.001
2229,n+p+p+He4+He4+He4+C12+C12+C12+C12+C12,1,0.001
2230,pi-+n+n+n+n+p+p+p+p+D2+D2+D2+N14,1,0.001
2231,n+n+p+p+D2+D2+D2+He4+C13,1,0.001
2232,p+Al27+Al27,1,0.001
2233,n+p+T3+Na23,1,0.001
2234,n+n+n+p+p+He4+He4+Li6+B10,1,0.001
2235,n+n+n+n+p+p+D2+Li6,1,0.001
2236,n+n+n+n+n+p+p+p+p+He4+N15,1,0.001
2237,n+p+He4+Li7+C12+C12+C12,1,0.001
2238,n+n+n+n+n+n+p+p+p+D2+T3+He3+He4+Be7,1,0.001
2239,n+n+p+p+D2+Ne22,1,0.001
2240,n+n+p+p+T3+T3+He3+C12,1,0.001
2241,n+n+n+n+p+p+p+p+C12+Ne21,1,0.001
2242,n+n+n+p+p+p+He4+He4+C12+C12+Al27,1,0.001
2243,pi++n+n+n+p+D2+D2+He4+N16,1,0.001
2244,pi-+n+p+p+C12+C12+Mg25,1,0.001
2245,n+p+p+p+p+He4+Li7+C12,1,0.001
2246,n+n+n+p+p+p+D2+Be7+C12+C12,1,0.001
2247,n+n+n+n+p+p+p+p+Be7,1,0.001
2248,n+n+n+n+n+n+n+p+p+p+p+D2+He3+He4+He4+He4,1,0.001
2249,n+p+p+D2+D2+He4+He4+C12+C12+C12,1,0.001
2250,n+n+n+p+p+C10,1,0.001
2251,n+n+n+n+p+p+He4+Li7+C11,1,0.001
2252,n+n+n+p+p+p+D2+Li6+C14,1,0.001
2253,pi-+n+n+p+D2+B8,1,0.001
2254,n+n+n+n+Al24,1,0.001
2255,p+p+p+He4+Li8+C12,1,0.001
2256,n+p+p+p+p+Li9,1,0.001
2257,pi-+p+p+p+B11+Al27,1,0.001
2258,n+n+n+p+p+He4+He4+He4+C12,1,0.001
2259,n+n+C12+N14,1,0.001
2260,n+n+n+p+p+p+H4+He4,1,0.001
2261,n+n+n+n+C10,1,0.001
2262,pi++p+D2+D2+He8,1,0.001
2263,n+n+n+p+p+p+p+p+T3+T3+C14,1,0.001
2264,n+n+n+n+n+p+p+p+p+p+O18,1,0.001
2265,n+p+p+p+Be10+C12+C12+C12,1,0.001
2266,n+n+n+n+p+p+p+p+D2+D2+D2,1,0.001
2267,pi++n+n+n+p+p+p+He6+N16,1,0.001
2268,n+n+n+n+p+p+p+p+D2+T3+N15,1,0.001
2269,pi-+n+n+p+p+He4+Li6,1,0.001
2270,p+p+p+p+p+p+p+p,1,0.001
2271,pi-+n+n+n+p+p+p+p+Li6+O16,1,0.001
2272,n+n+n+p+D2+T3+He4+He4+He4+Be7,1,0.001
2273,pi-+n+n+n+p+p+D2+He3+He3+C12,1,0.001
2274,n+n+n+n+n+p+p+p+p+p+D2+He4+He4+Li8,1,0.001
2275,n+n+n+p+p+p+D2+D2+He4+C12+C12,1,0.001
2276,n+n+n+n+p+p+p+p+D2+T3+He4+He4+Li7,1,0.001
2277,pi-+n+n+n+p+He3+He3+He3+C12,1,0.001
2278,n+p+He4+He4+He4+C12+C12+C12+C12,1,0.001
2279,n+n+n+n+p+p+He4+Be7+C12,1,0.001
2280,p+T3+Be9+N15,1,0.001
2281,n+T3+T3+He3+He3,1,0.001
2282,pi-+n+n+p+p+p+p+p+D2+D2+T3+C12,1,0.001
2283,n+n+n+p+p+D2+He4+He4+C12,1,0.001
2284,pi++n+n+B11+Al27,1,0.001
2285,n+n+p+p+p+He4+Li6+C12+C12,1,0.001
2286,pi-+n+n+n+p+p+p+p+D2+D2+T3+He4+B10,1,0.001
2287,pi-+p+p+p+He4+He4+He4,1,0.001
2288,n+n+n+n+p+p+D2+D2+He4+He4+He4+Li6,1,0.001
2289,pi-+n+n+n+p+C10,1,0.001
2290,n+p+p+He4+C12+Na23,1,0.001
2291,pi-+n+n+p+p+p+He4+He4+N15,1,0.001
2292,p+p+p+T3+T3+H4,1,0.001
2293,n+n+n+n+p+p+p+D2+D2+O17,1,0.001
2294,n+n+n+n+n+p+p+p+p+D2+He4+He4+He4+Li6,1,0.001
2295,p+D2+C12+C12+Mg26,1,0.001
2296,pi-+n+n+p+p+D2+He3+He4+C13,1,0.001
2297,n+n+p+p+T3+Li7,1,0.001
2298,n+n+p+p+p+D2+He4+He4+Al27,1,0.001
2299,n+n+n+n+n+n+n+p+p+p+p+p+He4+C12,1,0.001
2300,n+p+p+T3+Be9,1,0.001
2301,n+n+n+n+n+p+p+p+p+Li6+C13,1,0.001
2302,pi-+p+p+D2+D2+Li7+C12,1,0.001
2303,pi++n+p+He4+He7,1,0.001
2304,n+n+n+n+p+p+p+p+T3+Li6+B11,1,0.001
2305,pi-+n+p+p+p+He4+Li6+Al27,1,0.001
2306,pi++n+n+C13,1,0.001
2307,n+n+n+p+p+D2+He4+He4+He4+Be9,1,0.001
2308,n+n+n+n+p+D2+Na21+Al27,1,0.001
2309,n+n+n+p+p+D2+T3+Li6+C12,1,0.001
2310,pi-+n+p+C12+C13,1,0.001
2311,n+n+B10+O16,1,0.001
2312,pi-+pi++n+p+p+B11,1,0.001
2313,n+p+p+p+T3+T3+He4+C12+C12,1,0.001
2314,n+n+p+p+He3+He4+He4+C12+C12,1,0.001
2315,n+n+n+p+p+D2+Be9+C12,1,0.001
2316,pi++n+n+n+n+p+p+Li7+C12+C12,1,0.001
2317,pi-+p+p+D2+D2+He4+He4,1,0.001
2318,n+p+p+p+p+D2+D2+T3+He4,1,0.001
2319,n+n+n+C10+C12+C13,1,0.001
2320,pi-+pi++n+n+n+p+p+p+Li7,1,0.001
2321,n+p+p+p+Li10,1,0.001
2322,n+n+n+p+p+D2+T3+He4+He4+He4+Li6,1,0.001
2323,pi-+n+p+p+p+D2+T3+He4+C12+Al27,1,0.001
2324,pi-+n+n+p+C12+N11,1,0.001
2325,n+n+n+p+He3+Li6+N15,1,0.001
2326,pi++p+D2+Li10,1,0.001
2327,n+n+n+p+C12+C12+C12,1,0.001
2328,n+p+p+p+B11+C12+C12+C12+Al27,1,0.001
2329,n+p+p+B12+C12,1,0.001
2330,p+p+p+p+p+p+p+C12+C12+C12+C12+C12,1,0.001
2331,n+n+n+p+p+p+He4+He4+He4+C12,1,0.001
2332,n+n+n+n+n+n+n+p+p+p+D2+D2+He3+He3+He4+He4,1,0.001
2333,n+n+n+n+B8+O16,1,0.001
2334,pi-+n+n+p+p+p+p+p+D2+D2+He4+N15,1,0.001
2335,n+n+n+p+p+Be9+N14,1,0.001
2336,n+n+p+p+p+p+D2+He4+He4,1,0.001
2337,n+n+n+p+p+p+He4+He4+C12+C13+Al27,1,0.001
2338,pi-+n+n+p+p+p+Li7+O16,1,0.001
2339,pi-+n+n+p+p+p+He4+He4+Al27+Al27,1,0.001
2340,pi-+n+n+p+p+C10+C12+C12,1,0.001
2341,n+n+n+n+He4+Be6,1,0.001
2342,n+n+p+p+p+p+T3+H4+C12+C12,1,0.001
2343,n+n+n+n+p+p+p+D2+T3+He3+C13,1,0.001
2344,n+n+n+p+p+p+D2+T3+He4+He4+Be9+C12,1,0.001
2345,pi-+n+n+n+n+p+p+B8+N14,1,0.001
2346,p+p+p+p+He6+Li6,1,0.001
2347,n+n+n+n+p+p+p+p+D2+He6+C12+C12,1,0.001
2348,n+n+Be7+F19,1,0.001
2349,pi-+n+n+p+p+p+p+T3+He4+C12+C12,1,0.001
2350,pi++n+n+C12+Mg26,1,0.001
2351,pi-+n+n+p+p+p+p+p+T3+T3+C12,1,0.001
2352,n+n+p+p+p+He6+O17,1,0.001
2353,n+n+n+n+n+p+p+p+p+p+T3+He4+B11+C12,1,0.001
2354,n+p+p+B11+C12+C13,1,0.001
2355,n+n+n+p+p+He4+Be9+B10,1,0.001
2356,n+n+n+n+p+p+D2+Be7,1,0.001
2357,p+p+p+p+C12+Al27,1,0.001
2358,pi++n+n+n+n+n+n+p+p+D2+He4+He4+He4+Li6,1,0.001
2359,pi-+pi++n+p+p+Be10+C12+C12,1,0.001
2360,n+n+n+n+n+p+p+p+p+p+D2+N16,1,0.001
2361,pi++n+n+n+n+n+n+p+p+p+p+T3+N15,1,0.001
2362,pi-+pi-+n+p+p+p+Mg24,1,0.001
2363,pi-+p+p+B11+C12+C12+C12+C12+C13,1,0.001
2364,n+p+p+p+B11+C12+C12+C12,1,0.001
2365,pi-+n+n+p+p+p+B11+C12+C12,1,0.001
2366,pi++n+n+n+n+p+p+p+T3+O18,1,0.001
2367,pi++n+n+n+n+p+p+p+D2+H4,1,0.001
2368,n+n+n+n+p+p+p+p+He6,1,0.001
2369,pi-+n+p+p+D2+D2+D2+He4+C12,1,0.001
2370,pi-+n+n+n+n+p+p+p+p+C12+Ne20,1,0.001
2371,pi++n+n+n+n+p+p+T3+He4+C12+C12,1,0.001
2372,pi-+n+n+n+p+p+p+B11+C11,1,0.001
2373,p+p+p+p+p+C12+C12+C12+C12+C12+C12,1,0.001
2374,pi-+n+n+p+p+p+Be9+C12+N14,1,0.001
2375,pi++n+n+n+p+He4+Li6,1,0.001
2376,pi-+n+n+n+p+C9+Al27,1,0.001
2377,n+n+n+n+p+p+p+p+p+D2+T3+T3+T3+He4+He4,1,0.001
2378,n+n+n+n+p+D2+B7+C12,1,0.001
2379,n+n+n+n+n+n+p+p+p+p+D2+He4+C12+Al27,1,0.001
2380,pi-+n+p+p+He4+He4+He4,1,0.001
2381,n+n+n+n+p+p+Li7+O15,1,0.001
2382,pi-+p+C12+C12+C12,1,0.001
2383,n+n+p+p+p+p+p+T3+He3+He4+C12,1,0.001
2384,pi-+n+p+p+p+He4+Li6+C12+C12,1,0.001
2385,pi-+n+n+n+n+p+p+p+Be6+C12,1,0.001
2386,n+n+n+n+p+p+B11+C11,1,0.001
2387,n+n+n+n+n+n+p+p+p+p+p+D2+T3+C12,1,0.001
2388,n+n+n+n+p+p+D2+D2+He3+He4+B11,1,0.001
2389,n+n+n+n+n+p+He3+Li4+C12,1,0.001
2390,n+n+n+n+n+n+n+p+p+He3+F16,1,0.001
2391,e-+n+n+n+n+p+p+p+p+p+O19,1,0.001
2392,n+p+p+He4+Li7+C12+Al27,1,0.001
2393,pi++n+p+B12,1,0.001
2394,n+n+n+n+n+n+p+p+D2+He3+He3+He4+He4+He4,1,0.001
2395,p+p+D2+B11+C12+C12+C12,1,0.001
2396,n+p+p+p+D2+He4+Li6,1,0.001
2397,n+n+p+p+p+B11,1,0.001
2398,n+p+He4+Be9,1,0.001
2399,pi-+n+n+n+p+p+He3+Li6,1,0.001
2400,n+n+n+n+p+p+He3+He4+He4+B11,1,0.001
2401,n+n+n+p+He3+Be7+N15,1,0.001
2402,n+p+D2+T3+T3+He4,1,0.001
2403,pi-+n+n+n+n+p+p+p+C12+Na21,1,0.001
2404,n+n+n+n+p+p+p+D2+T3+He4+He4+He4+He4,1,0.001
2405,n+n+n+p+p+p+T3+He4+N15+Al27,1,0.001
2406,pi++n+n+n+n+n+p+p+D2+He4+C12+C12,1,0.001
2407,n+n+n+n+p+p+T3+He3+O16,1,0.001
2408,p+p+p+He4+He7+Al27,1,0.001
2409,n+n+T3+He4+Be7+C12,1,0.001
2410,pi-+p+p+D2+D2+Li7,1,0.001
2411,n+n+n+p+p+p+T3+Ne20,1,0.001
2412,pi-+n+n+p+p+He3+He3+He4,1,0.001
2413,pi-+n+n+p+p+p+D2+Li6+C12,1,0.001
2414,C12+C12+C12+Al27,1,0.001
2415,n+n+n+n+p+He3+Li6+N14,1,0.001
2416,n+n+p+D2+C12+C12,1,0.001
2417,n+n+n+n+n+p+p+p+p+He4+He4+He4+Li7,1,0.001
2418,n+n+n+p+p+p+T3+He4+He4+C12,1,0.001
2419,n+p+He4+He4+O18,1,0.001
2420,p+D2+Mg26,1,0.001
2421,pi-+n+n+p+p+He3+Be7+C12+C12,1,0.001
2422,n+p+p+D2+T3+T3+He3+C12,1,0.001
2423,n+p+T3+T3+He3+He3,1,0.001
2424,n+n+n+n+p+D2+B10+C11,1,0.001
2425,n+n+p+p+p+C12+Ne23,1,0.001
2426,n+n+n+n+n+p+p+p+He4+He4+Li6+Li6,1,0.001
2427,pi-+n+p+p+p+D2+He4+He4+C14,1,0.001
2428,n+n+n+n+n+p+p+p+D2+He3+C12+Al27,1,0.001
2429,pi-+n+p+C11+C12+Al27,1,0.001
2430,n+n+p+He4+Be7+C12+C12+C12,1,0.001
2431,pi-+n+p+p+He4+He4+C12+O17,1,0.001
2432,pi-+n+n+p+D2+D2+He3+He4,1,0.001
2433,pi-+n+n+n+p+p+C9+C12,1,0.001
2434,pi-+n+n+n+p+p+p+T3+Li4,1,0.001
2435,n+p+p+p+p+T3+He4+He4,1,0.001
